352;67806954;100;10;1000;1000;0.9;60;0;9;instances/qg.order60.col;3600;212400;greedy
352;68794783;100;10;1000;1000;0.9;60;0;9;instances/qg.order60.col;3600;212400;greedy
352;68643061;100;10;1000;1000;0.9;60;0;9;instances/qg.order60.col;3600;212400;greedy
352;68335565;100;10;1000;1000;0.9;60;0;9;instances/qg.order60.col;3600;212400;greedy
352;68159835;100;10;1000;1000;0.9;60;0;9;instances/qg.order60.col;3600;212400;greedy
352;68172444;100;10;1000;1000;0.9;60;0;9;instances/qg.order60.col;3600;212400;greedy
352;67971558;100;10;1000;1000;0.9;60;0;9;instances/qg.order60.col;3600;212400;greedy
352;67979848;100;10;1000;1000;0.9;60;0;9;instances/qg.order60.col;3600;212400;greedy
352;69445508;100;10;1000;1000;0.9;60;0;9;instances/qg.order60.col;3600;212400;greedy
352;67172315;100;10;1000;1000;0.9;60;0;9;instances/qg.order60.col;3600;212400;greedy
3192;70813883;100;10;1000;1000;0.9;60;31094;9;instances/qg.order60.col;3600;212400;random
3235;70767885;100;10;1000;1000;0.9;60;31959;9;instances/qg.order60.col;3600;212400;random
3183;72892811;100;10;1000;1000;0.9;60;30288;9;instances/qg.order60.col;3600;212400;random
3169;71805437;100;10;1000;1000;0.9;60;30728;9;instances/qg.order60.col;3600;212400;random
3165;68137737;100;10;1000;1000;0.9;60;31267;9;instances/qg.order60.col;3600;212400;random
3213;70325645;100;10;1000;1000;0.9;60;30902;9;instances/qg.order60.col;3600;212400;random
3104;72343373;100;10;1000;1000;0.9;60;32058;9;instances/qg.order60.col;3600;212400;random
3211;71208307;100;10;1000;1000;0.9;60;27236;9;instances/qg.order60.col;3600;212400;random
3167;73828926;100;10;1000;1000;0.9;60;31332;9;instances/qg.order60.col;3600;212400;random
3138;70185254;100;10;1000;1000;0.9;60;31343;9;instances/qg.order60.col;3600;212400;random
3128;356410214;100;10;1000;5000;0.9;60;154326;9;instances/qg.order60.col;3600;212400;random
3158;359714327;100;10;1000;5000;0.9;60;159879;9;instances/qg.order60.col;3600;212400;random
3101;365415340;100;10;1000;5000;0.9;60;158860;9;instances/qg.order60.col;3600;212400;random
3072;364662306;100;10;1000;5000;0.9;60;159978;9;instances/qg.order60.col;3600;212400;random
3122;365909212;100;10;1000;5000;0.9;60;159806;9;instances/qg.order60.col;3600;212400;random
3104;361289179;100;10;1000;5000;0.9;60;158472;9;instances/qg.order60.col;3600;212400;random
3098;359085082;100;10;1000;5000;0.9;60;159688;9;instances/qg.order60.col;3600;212400;random
3113;361661936;100;10;1000;5000;0.9;60;151986;9;instances/qg.order60.col;3600;212400;random
3152;358821423;100;10;1000;5000;0.9;60;156693;9;instances/qg.order60.col;3600;212400;random
3094;355585917;100;10;1000;5000;0.9;60;155922;9;instances/qg.order60.col;3600;212400;random
3121;361444350;100;10;1000;5000;0.9;60;157630;9;instances/qg.order60.col;3600;212400;random
3101;364649520;100;10;1000;5000;0.9;60;122522;9;instances/qg.order60.col;3600;212400;random
3093;358548247;100;10;1000;5000;0.9;60;146812;9;instances/qg.order60.col;3600;212400;random
3113;355472850;100;10;1000;5000;0.9;60;152896;9;instances/qg.order60.col;3600;212400;random
3143;354142297;100;10;1000;5000;0.9;60;157671;9;instances/qg.order60.col;3600;212400;random
3044;362258889;100;10;1000;5000;0.9;60;157571;9;instances/qg.order60.col;3600;212400;random
3120;361913655;100;10;1000;5000;0.9;60;158731;9;instances/qg.order60.col;3600;212400;random
3171;350660692;100;10;1000;5000;0.9;60;139121;9;instances/qg.order60.col;3600;212400;random
3091;353785697;100;10;1000;5000;0.9;60;153504;9;instances/qg.order60.col;3600;212400;random
3075;364475192;100;10;1000;5000;0.9;60;141843;9;instances/qg.order60.col;3600;212400;random
3107;353403350;100;10;1000;5000;0.9;60;137825;9;instances/qg.order60.col;3600;212400;random
3108;354320837;100;10;1000;5000;0.9;60;140677;9;instances/qg.order60.col;3600;212400;random
3145;373455112;100;10;1000;5000;0.9;60;155922;9;instances/qg.order60.col;3600;212400;random
3100;359778991;100;10;1000;5000;0.9;60;159830;9;instances/qg.order60.col;3600;212400;random
3099;350676004;100;10;1000;5000;0.9;60;155947;9;instances/qg.order60.col;3600;212400;random
3114;354478344;100;10;1000;5000;0.9;60;160389;9;instances/qg.order60.col;3600;212400;random
3139;363162550;100;10;1000;5000;0.9;60;153433;9;instances/qg.order60.col;3600;212400;random
3102;359642134;100;10;1000;5000;0.9;60;157884;9;instances/qg.order60.col;3600;212400;random
3074;350539337;100;10;1000;5000;0.9;60;157984;9;instances/qg.order60.col;3600;212400;random
3093;356492802;100;10;1000;5000;0.9;60;136901;9;instances/qg.order60.col;3600;212400;random
